ID,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action,test,nancount
27331,60820.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
37457,57043.0,,5336.0,53.0,166.0,86.0,80.0,2.0,31.0,1.0,,allow,0,2
54252,49160.0,14387.0,38901.0,14387.0,854.0,,704.0,4.0,1200.0,,2.0,allow,0,2
22093,50431.0,445.0,0.0,0.0,70.0,70.0,,,0.0,1.0,0.0,drop,0,2
1886,,25174.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
29629,60111.0,,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,drop,0,2
40356,57047.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
7363,58638.0,5900.0,,0.0,62.0,62.0,0.0,,0.0,,0.0,deny,0,3
63285,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
2659,63765.0,51221.0,0.0,0.0,,62.0,0.0,1.0,,,0.0,deny,0,3
17639,58900.0,,0.0,,66.0,,0.0,1.0,0.0,,0.0,deny,0,4
35956,56518.0,53.0,42205.0,53.0,,94.0,83.0,,29.0,1.0,,allow,0,3
896,52255.0,16087.0,20036.0,16087.0,70.0,70.0,,2.0,8.0,2.0,0.0,allow,0,1
19129,1027.0,64147.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
55937,53553.0,443.0,31063.0,,,1988.0,1720.0,20.0,255.0,,10.0,allow,0,3
34585,58890.0,445.0,0.0,0.0,66.0,66.0,,,0.0,1.0,0.0,drop,0,2
48890,64105.0,53.0,18897.0,53.0,,86.0,,2.0,30.0,1.0,,allow,0,3
41675,57097.0,,3043.0,,3578432.0,133577.0,3444855.0,,426.0,1634.0,2657.0,allow,0,3
14040,51966.0,25174.0,0.0,0.0,146.0,,,,0.0,1.0,0.0,deny,0,3
6255,36665.0,443.0,51014.0,,5814771.0,76275.0,,4959.0,154.0,976.0,3983.0,allow,0,2
55534,46159.0,443.0,,443.0,124567.0,6787.0,117780.0,175.0,,,93.0,allow,0,3
25048,,54233.0,40952.0,54233.0,,70.0,0.0,2.0,8.0,,0.0,allow,0,3
26387,61128.0,445.0,0.0,0.0,,66.0,0.0,,0.0,,0.0,drop,0,3
14604,11382.0,43890.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
46606,64983.0,,38581.0,53.0,777.0,,,,31.0,1.0,,allow,0,5
61721,55966.0,57866.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
64008,50223.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
31376,55771.0,53.0,22517.0,53.0,819.0,102.0,717.0,2.0,30.0,1.0,,allow,0,1
20042,63989.0,20939.0,6044.0,,,382.0,122.0,8.0,15.0,6.0,2.0,allow,0,2
39841,57251.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
9203,26651.0,25174.0,0.0,0.0,62.0,62.0,0.0,1.0,,,0.0,deny,0,2
33088,,53.0,,53.0,237.0,93.0,144.0,2.0,,1.0,1.0,allow,0,3
266,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,,1.0,0.0,drop,0,2
12491,61898.0,50584.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny,0,1
25197,64959.0,53.0,12342.0,53.0,209.0,,,2.0,30.0,1.0,1.0,allow,0,2
31475,35176.0,80.0,37365.0,,1987.0,1329.0,,,,6.0,,allow,0,5
726,52260.0,52142.0,32000.0,52142.0,70.0,70.0,0.0,2.0,,2.0,0.0,allow,0,1
52243,46906.0,25604.0,0.0,0.0,,100.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
23501,61550.0,5529.0,0.0,0.0,145.0,145.0,,1.0,0.0,,0.0,deny,0,2
60954,,445.0,0.0,0.0,70.0,70.0,,1.0,,1.0,0.0,drop,0,3
3457,50079.0,443.0,34341.0,443.0,7274.0,2208.0,,26.0,255.0,,12.0,allow,0,2
62553,53241.0,,45177.0,443.0,1950.0,1176.0,774.0,18.0,103.0,11.0,7.0,allow,0,1
65312,49902.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,,deny,0,2
57877,57050.0,,,0.0,70.0,70.0,0.0,1.0,,,0.0,drop,0,4
3966,64639.0,53.0,21872.0,,,102.0,97.0,2.0,30.0,1.0,1.0,allow,0,2
51908,,53.0,12522.0,53.0,199.0,,105.0,2.0,30.0,,1.0,allow,0,3
2798,55043.0,57470.0,,0.0,78.0,78.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
54897,43601.0,443.0,18392.0,443.0,10274.0,3806.0,6468.0,26.0,413.0,14.0,12.0,allow,0,0
16109,49330.0,443.0,4383.0,443.0,7913.0,2091.0,5822.0,,42.0,11.0,12.0,allow,0,1
43373,,7205.0,,0.0,,60.0,0.0,1.0,0.0,1.0,0.0,deny,0,3
49548,59442.0,,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,2
18579,62793.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop,0,2
59147,19642.0,23.0,0.0,0.0,60.0,60.0,,1.0,0.0,1.0,0.0,deny,0,1
35097,58710.0,,0.0,0.0,,66.0,0.0,,0.0,,0.0,drop,0,4
18048,44889.0,23.0,0.0,0.0,60.0,60.0,0.0,1.0,,1.0,0.0,deny,0,1
4385,65530.0,53.0,,53.0,381.0,88.0,293.0,4.0,31.0,2.0,2.0,allow,0,1
13896,50384.0,80.0,,80.0,2537.0,783.0,,13.0,,7.0,6.0,allow,0,3
25505,49218.0,,62258.0,,190.0,97.0,,2.0,31.0,1.0,1.0,allow,0,3
30741,62525.0,,,,2960.0,432.0,,11.0,15.0,6.0,5.0,allow,0,4
38549,57621.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
36009,49184.0,443.0,9767.0,443.0,493152.0,13222.0,479930.0,,19.0,,,allow,0,3
12962,53883.0,24830.0,60159.0,,164.0,,,2.0,5.0,,1.0,allow,0,4
20422,35229.0,,14508.0,,9488.0,4114.0,5374.0,27.0,363.0,14.0,13.0,allow,0,2
17625,63201.0,445.0,0.0,0.0,66.0,66.0,0.0,,,,0.0,drop,0,3
26514,24271.0,52700.0,0.0,0.0,66.0,66.0,0.0,1.0,,,0.0,deny,0,2
63442,50454.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,1
1596,45608.0,,58506.0,443.0,8487.0,2231.0,6256.0,26.0,350.0,12.0,,allow,0,2
56564,64595.0,53.0,24899.0,53.0,167.0,86.0,81.0,2.0,29.0,1.0,1.0,allow,0,0
60541,53298.0,26467.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
8033,7342.0,22114.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
6247,64063.0,37832.0,22712.0,37832.0,70.0,70.0,,1.0,4.0,,0.0,allow,0,2
17546,55417.0,53.0,13088.0,53.0,174.0,,85.0,2.0,30.0,1.0,,allow,0,2
26502,49280.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
37742,57020.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
12144,64741.0,53.0,9431.0,53.0,,94.0,621.0,2.0,29.0,1.0,1.0,allow,0,1
3067,50420.0,443.0,27192.0,443.0,,210.0,438.0,,27.0,4.0,6.0,allow,0,2
52319,50213.0,80.0,,80.0,,21750.0,,,16.0,326.0,1124.0,allow,0,4
11457,64698.0,445.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,drop,0,1
8655,45717.0,80.0,45717.0,80.0,2081.0,1632.0,449.0,10.0,19.0,6.0,4.0,allow,0,0
60991,53716.0,443.0,,443.0,499.0,425.0,74.0,4.0,,3.0,1.0,allow,0,2
24968,56664.0,53.0,62279.0,53.0,774.0,101.0,673.0,2.0,31.0,1.0,1.0,allow,0,0
25553,55979.0,53.0,33606.0,53.0,193.0,,91.0,2.0,30.0,1.0,1.0,allow,0,1
63107,55632.0,445.0,,0.0,70.0,,0.0,,0.0,1.0,,drop,0,4
57024,42936.0,53.0,47625.0,,,94.0,105.0,2.0,,1.0,1.0,allow,0,3
49285,36690.0,443.0,36517.0,443.0,1520.0,,462.0,12.0,29.0,8.0,4.0,allow,0,1
22151,52235.0,443.0,52235.0,443.0,4892.0,844.0,,19.0,,9.0,10.0,allow,0,2
12498,57471.0,62413.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
53758,41295.0,443.0,9928.0,443.0,1482.0,988.0,494.0,,,7.0,5.0,allow,0,2
29369,46883.0,443.0,,443.0,40443.0,5300.0,,88.0,134.0,38.0,50.0,allow,0,2
8034,23843.0,26467.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny,0,1
40197,55770.0,443.0,27394.0,443.0,40169.0,4646.0,35523.0,61.0,,24.0,37.0,allow,0,1
40462,64801.0,7000.0,64801.0,7000.0,2269.0,815.0,1454.0,14.0,15.0,7.0,7.0,allow,0,0
27320,3597.0,11392.0,0.0,0.0,,62.0,,,,1.0,0.0,deny,0,4
42262,41484.0,443.0,,443.0,10024.0,6237.0,,22.0,27.0,11.0,11.0,allow,0,2
4271,32496.0,48817.0,,0.0,148.0,148.0,0.0,1.0,0.0,,0.0,deny,0,2
54833,53808.0,443.0,,443.0,499.0,425.0,74.0,4.0,0.0,3.0,1.0,allow,0,1
55103,,53.0,50583.0,,,94.0,83.0,2.0,30.0,1.0,1.0,allow,0,3
16434,63305.0,445.0,0.0,0.0,70.0,,0.0,,0.0,1.0,,drop,0,3
62365,57737.0,443.0,,443.0,15625.0,4662.0,10963.0,25.0,,,14.0,allow,0,3
8644,55097.0,53.0,54198.0,53.0,177.0,94.0,83.0,2.0,29.0,1.0,1.0,allow,0,0
53223,,23.0,0.0,0.0,60.0,60.0,0.0,1.0,,,0.0,deny,0,3
42561,60374.0,80.0,60374.0,,,,,151.0,33.0,70.0,81.0,allow,0,4
30468,60141.0,62413.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny,0,1
35473,,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop,0,2
63293,64869.0,,59977.0,443.0,6454.0,1227.0,5227.0,18.0,122.0,9.0,9.0,allow,0,1
29389,53496.0,3389.0,,3389.0,3624.0,1910.0,1714.0,19.0,33.0,11.0,8.0,allow,0,1
52087,,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
56841,57276.0,445.0,,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
53259,63716.0,23.0,0.0,0.0,60.0,60.0,,,0.0,1.0,0.0,deny,0,2
14983,,,65246.0,443.0,438124.0,21529.0,416595.0,481.0,398.0,,,allow,0,4
36681,,53.0,10153.0,53.0,,101.0,97.0,2.0,31.0,1.0,1.0,allow,0,2
60563,,50432.0,0.0,0.0,62.0,62.0,0.0,,,,0.0,deny,0,4
40876,,,33823.0,80.0,,192.0,,,,4.0,2.0,allow,0,6
39161,,,46910.0,443.0,12735.0,10573.0,2162.0,33.0,316.0,16.0,17.0,allow,0,2
59837,51528.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop,0,1
39767,64298.0,443.0,45877.0,443.0,115035.0,5282.0,,,120.0,44.0,84.0,allow,0,2
772,,445.0,0.0,0.0,70.0,,0.0,,0.0,1.0,0.0,drop,0,3
62561,64749.0,,,53.0,227.0,,117.0,2.0,,1.0,,allow,0,5
38510,,53.0,35277.0,53.0,182.0,,88.0,2.0,31.0,,1.0,allow,0,3
16193,,,0.0,0.0,70.0,,0.0,1.0,,1.0,0.0,drop,0,4
50500,40907.0,443.0,19035.0,443.0,,1824.0,5359.0,27.0,,14.0,13.0,allow,0,2
49367,10427.0,50584.0,0.0,0.0,146.0,146.0,,1.0,0.0,1.0,0.0,deny,0,1
45779,56634.0,443.0,30287.0,443.0,8654.0,2150.0,,20.0,15.0,,9.0,allow,0,2
60748,,,0.0,,66.0,66.0,0.0,1.0,,,0.0,drop,0,5
47571,,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,3
40908,60206.0,443.0,52179.0,443.0,4706.0,2475.0,,,120.0,7.0,6.0,allow,0,2
50098,54649.0,445.0,0.0,0.0,,66.0,,1.0,0.0,1.0,0.0,drop,0,2
15538,,445.0,,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,3
41415,60426.0,,0.0,0.0,,62.0,,1.0,,1.0,0.0,deny,0,4
52932,49737.0,443.0,,443.0,,29471.0,5948.0,42.0,31.0,27.0,15.0,allow,0,2
62454,64991.0,443.0,64991.0,443.0,9107.0,1499.0,7608.0,,,11.0,9.0,allow,0,2
6023,49634.0,445.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop,0,2
23347,,443.0,11421.0,,34038.0,16039.0,,79.0,63.0,43.0,36.0,allow,0,3
17149,34298.0,,58428.0,53.0,199.0,94.0,105.0,2.0,,1.0,1.0,allow,0,2
26537,,443.0,,,20149.0,14507.0,,40.0,,,16.0,allow,0,6
27713,11688.0,23718.0,0.0,,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
48616,1070.0,26467.0,0.0,,62.0,62.0,0.0,,,1.0,0.0,deny,0,3
10837,52118.0,,33825.0,33515.0,70.0,70.0,0.0,1.0,5.0,1.0,,allow,0,2
31582,59437.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,1
64538,4607.0,6004.0,,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,deny,0,2
25598,50458.0,443.0,,443.0,523577.0,34256.0,489321.0,1025.0,208.0,473.0,552.0,allow,0,1
40918,63992.0,443.0,1306.0,443.0,4360.0,2142.0,2218.0,15.0,120.0,7.0,,allow,0,1
41200,49780.0,80.0,,80.0,1429.0,931.0,498.0,10.0,126.0,6.0,4.0,allow,0,1
51461,53800.0,,0.0,0.0,,70.0,0.0,,,1.0,0.0,drop,0,4
17,50281.0,53.0,33175.0,53.0,195.0,102.0,,2.0,30.0,1.0,1.0,allow,0,1
5433,54367.0,445.0,0.0,0.0,,70.0,,,,1.0,0.0,drop,0,4
41692,49911.0,53.0,,53.0,200.0,94.0,106.0,,30.0,1.0,1.0,allow,0,2
48081,11344.0,42873.0,,0.0,,62.0,0.0,1.0,,1.0,,deny,0,4
9280,53487.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
1891,50610.0,445.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,drop,0,1
64718,48756.0,,37837.0,,6353.0,1075.0,5278.0,18.0,33.0,10.0,8.0,allow,0,2
18536,62820.0,445.0,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
64532,50592.0,445.0,0.0,,66.0,,0.0,1.0,0.0,,0.0,drop,0,3
3120,56765.0,53.0,,53.0,194.0,,92.0,2.0,30.0,1.0,1.0,allow,0,2
45804,60608.0,53.0,20949.0,53.0,199.0,94.0,105.0,2.0,30.0,1.0,1.0,allow,0,0
2550,50279.0,,54207.0,53.0,749.0,94.0,655.0,2.0,29.0,1.0,1.0,allow,0,1
52274,31630.0,53.0,,53.0,220.0,90.0,130.0,,30.0,1.0,1.0,allow,0,2
27031,,53.0,,0.0,180.0,82.0,,2.0,,1.0,,allow,0,5
13015,56326.0,56205.0,,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,deny,0,2
55521,60402.0,47094.0,53695.0,,,140.0,180.0,,7.0,3.0,3.0,allow,0,3
18120,39776.0,,45893.0,443.0,6283.0,1439.0,,25.0,316.0,13.0,12.0,allow,0,2
63329,56764.0,45797.0,41990.0,45797.0,164.0,70.0,94.0,2.0,5.0,,1.0,allow,0,1
27778,45912.0,443.0,22419.0,443.0,,1107.0,3199.0,,30.0,9.0,8.0,allow,0,2
1579,49482.0,,49482.0,7000.0,3098.0,,1487.0,16.0,15.0,,7.0,allow,0,3
42016,54262.0,53.0,54262.0,53.0,198.0,90.0,,2.0,30.0,,1.0,allow,0,2
19105,51114.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
32532,59273.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
11483,64056.0,51266.0,62758.0,,66.0,66.0,,2.0,8.0,,,allow,0,4
29150,20830.0,1433.0,0.0,0.0,,60.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
52551,56351.0,53.0,9188.0,,190.0,97.0,93.0,,30.0,1.0,1.0,allow,0,2
32956,,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
54344,57892.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,,,drop,0,3
21299,49797.0,25174.0,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,0.0,deny,0,1
5677,443.0,,,0.0,199.0,199.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
60542,49501.0,11392.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
47435,56511.0,53.0,55404.0,53.0,200.0,102.0,98.0,,30.0,,1.0,allow,0,2
1011,50867.0,445.0,0.0,,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
17303,54960.0,443.0,1507.0,443.0,17670.0,2044.0,15626.0,53.0,316.0,21.0,,allow,0,1
29408,54820.0,443.0,53134.0,443.0,16366.0,,,41.0,55.0,20.0,,allow,0,3
44117,,,15419.0,443.0,17656.0,4044.0,13612.0,30.0,122.0,13.0,17.0,allow,0,2
26855,2717.0,31573.0,0.0,,66.0,66.0,0.0,1.0,,,0.0,deny,0,3
30589,,53.0,,53.0,747.0,90.0,657.0,,31.0,1.0,1.0,allow,0,3
65450,50286.0,,0.0,0.0,,,,1.0,0.0,1.0,0.0,drop,0,4
40277,57612.0,28793.0,,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
59710,50550.0,443.0,50550.0,443.0,5642.0,2395.0,,22.0,38.0,13.0,9.0,allow,0,1
49934,49920.0,443.0,45165.0,443.0,,2265.0,6623.0,18.0,15.0,,9.0,allow,0,2
59310,59937.0,443.0,12788.0,443.0,,70.0,0.0,1.0,5.0,1.0,0.0,allow,0,1
41375,59564.0,57470.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
62881,63864.0,23.0,,0.0,60.0,60.0,0.0,1.0,0.0,1.0,,deny,0,2
48554,,53.0,,,193.0,102.0,91.0,2.0,30.0,1.0,,allow,0,4
63278,50955.0,,0.0,,66.0,66.0,,1.0,0.0,1.0,,drop,0,4
35834,63877.0,51413.0,26586.0,,564.0,,182.0,9.0,18.0,,3.0,allow,0,3
22306,63117.0,7000.0,63117.0,7000.0,4067.0,1750.0,,16.0,15.0,9.0,7.0,allow,0,1
5881,51972.0,5222.0,10197.0,5222.0,5410.0,2343.0,3067.0,42.0,53.0,24.0,,allow,0,1
64825,50165.0,80.0,3536.0,80.0,17387.0,,8083.0,30.0,56.0,19.0,11.0,allow,0,1
2245,50463.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
12247,53899.0,45682.0,,45682.0,70.0,70.0,0.0,,,1.0,0.0,allow,0,3
57936,60391.0,47212.0,11970.0,47212.0,,70.0,94.0,2.0,5.0,1.0,1.0,allow,0,1
19712,62743.0,445.0,0.0,0.0,66.0,,0.0,1.0,0.0,1.0,0.0,drop,0,1
17000,,53380.0,,53380.0,70.0,70.0,0.0,2.0,8.0,,0.0,allow,0,3
60507,63733.0,47013.0,29294.0,47013.0,70.0,70.0,0.0,1.0,5.0,1.0,0.0,allow,0,0
28946,32704.0,46824.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,deny,0,1
19103,51118.0,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop,0,1
11730,64055.0,45105.0,11907.0,,66.0,66.0,0.0,2.0,7.0,,0.0,allow,0,2
9090,55757.0,53.0,50237.0,53.0,,94.0,83.0,2.0,30.0,1.0,1.0,allow,0,1
21670,62157.0,445.0,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,1
11148,53245.0,443.0,53245.0,443.0,1220.0,659.0,561.0,,120.0,7.0,6.0,allow,0,1
22013,62654.0,35440.0,0.0,0.0,62.0,,,1.0,0.0,1.0,0.0,deny,0,2
5980,6881.0,6881.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny,0,1
40384,51956.0,443.0,47122.0,,8256.0,3157.0,,,46.0,16.0,12.0,allow,0,3
45463,64614.0,53.0,55438.0,53.0,168.0,86.0,82.0,,30.0,1.0,1.0,allow,0,1
41633,51879.0,,27585.0,38564.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow,0,1
22804,46808.0,25174.0,0.0,,146.0,146.0,,1.0,0.0,1.0,,deny,0,3
3587,58638.0,5900.0,58638.0,5900.0,,66.0,0.0,1.0,5.0,1.0,0.0,allow,0,1
1826,58511.0,50584.0,0.0,0.0,146.0,146.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
52953,,443.0,56072.0,443.0,8481.0,,6505.0,23.0,25.0,13.0,10.0,allow,0,2
46317,49926.0,80.0,8028.0,80.0,1126.0,609.0,517.0,11.0,15.0,6.0,5.0,allow,0,0
6679,50865.0,53.0,,53.0,242.0,98.0,144.0,,30.0,1.0,,allow,0,3
61196,33444.0,53.0,33346.0,53.0,168.0,78.0,,2.0,30.0,1.0,1.0,allow,0,1
26107,62208.0,443.0,,443.0,4497.0,,2907.0,19.0,29.0,11.0,8.0,allow,0,2
51928,40501.0,443.0,64068.0,,,1812.0,4705.0,,255.0,11.0,10.0,allow,0,3
13795,53085.0,443.0,17021.0,443.0,16024.0,,12856.0,56.0,76.0,31.0,,allow,0,2
37654,60335.0,443.0,9738.0,443.0,1853.0,,639.0,18.0,77.0,11.0,7.0,allow,0,1
49444,54860.0,,0.0,0.0,66.0,66.0,,1.0,0.0,1.0,,drop,0,3
56335,55974.0,53.0,,,,98.0,664.0,,30.0,1.0,1.0,allow,0,4
4266,45461.0,25174.0,0.0,,,146.0,,1.0,0.0,1.0,0.0,deny,0,3
54087,,53.0,41335.0,53.0,,99.0,726.0,2.0,30.0,1.0,1.0,allow,0,2
64253,,52752.0,0.0,0.0,66.0,,,,0.0,1.0,0.0,deny,0,4
19763,38664.0,443.0,19990.0,443.0,8195.0,1780.0,6415.0,,60.0,,11.0,allow,0,2
39145,56956.0,443.0,35896.0,443.0,,924.0,3435.0,15.0,59.0,9.0,,allow,0,2
1683,59685.0,,5373.0,443.0,2316.0,1353.0,,17.0,276.0,9.0,8.0,allow,0,2
1868,50528.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
7761,58638.0,5900.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny,0,1
17214,50108.0,53.0,40711.0,53.0,179.0,94.0,,2.0,30.0,1.0,1.0,allow,0,1
40004,41247.0,,52056.0,80.0,234.0,,0.0,,,,0.0,allow,0,5
46304,56624.0,443.0,23164.0,443.0,8536.0,3817.0,4719.0,,20.0,15.0,10.0,allow,0,1
23481,,5588.0,,0.0,3354.0,1792.0,1562.0,46.0,,23.0,23.0,allow,0,3
19232,61425.0,,50113.0,443.0,,3315.0,6065.0,26.0,,14.0,12.0,allow,0,3
51592,51788.0,443.0,22272.0,443.0,3679.0,1712.0,1967.0,14.0,135.0,,7.0,allow,0,1
59292,51756.0,41471.0,23556.0,41471.0,70.0,70.0,0.0,2.0,8.0,2.0,,allow,0,1
27373,43708.0,53.0,62627.0,53.0,168.0,78.0,,2.0,,1.0,,allow,0,3
55613,55656.0,53.0,44214.0,53.0,214.0,110.0,104.0,2.0,,1.0,1.0,allow,0,1
23897,38662.0,,42991.0,443.0,6525.0,,4830.0,19.0,,8.0,11.0,allow,0,3
12668,,22114.0,,0.0,,66.0,0.0,,0.0,,,deny,0,6
10982,25457.0,25604.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,,deny,0,2
22147,62173.0,,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,drop,0,3
18382,56019.0,,28168.0,,194.0,,92.0,2.0,,1.0,1.0,allow,0,4
59100,42345.0,443.0,8962.0,443.0,,2146.0,5447.0,21.0,10.0,12.0,9.0,allow,0,1
36839,51911.0,,57115.0,14543.0,70.0,70.0,0.0,2.0,8.0,2.0,,allow,0,2
33736,,443.0,31172.0,443.0,3404.0,,1280.0,,135.0,10.0,8.0,allow,0,3
2943,54942.0,445.0,,0.0,70.0,70.0,0.0,1.0,0.0,,0.0,drop,0,2
34022,36776.0,443.0,7923.0,443.0,,1674.0,1192.0,14.0,15.0,8.0,6.0,allow,0,1
32827,64475.0,53.0,62342.0,53.0,,94.0,90.0,,29.0,1.0,1.0,allow,0,2
41149,49527.0,53.0,42526.0,53.0,,94.0,174.0,2.0,29.0,1.0,1.0,allow,0,1
28215,56718.0,443.0,49535.0,443.0,7940.0,1951.0,5989.0,20.0,15.0,11.0,9.0,allow,0,0
64954,,55777.0,0.0,,62.0,62.0,0.0,,,,0.0,deny,0,5
673,19875.0,30170.0,0.0,0.0,,145.0,0.0,,0.0,,,deny,0,4
38557,64115.0,2767.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
46297,64592.0,53.0,65035.0,53.0,209.0,110.0,99.0,2.0,,,1.0,allow,0,2
54451,38645.0,443.0,41278.0,443.0,2535.0,1177.0,1358.0,16.0,28.0,7.0,9.0,allow,0,0
35177,57556.0,,,443.0,7087.0,2587.0,,21.0,30.0,12.0,9.0,allow,0,3
24538,50378.0,53.0,,53.0,199.0,102.0,97.0,2.0,,,1.0,allow,0,3
58420,46275.0,64147.0,0.0,0.0,62.0,62.0,0.0,,0.0,1.0,0.0,deny,0,1
11431,64716.0,445.0,0.0,,,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
33489,63788.0,445.0,0.0,0.0,,70.0,0.0,1.0,,1.0,0.0,drop,0,2
57888,,37807.0,0.0,0.0,62.0,62.0,0.0,,,1.0,0.0,deny,0,3
19464,64657.0,53.0,3237.0,53.0,193.0,102.0,91.0,2.0,30.0,1.0,1.0,allow,0,0
60434,12433.0,53.0,7842.0,53.0,208.0,,122.0,2.0,,1.0,1.0,allow,0,2
18423,63063.0,445.0,0.0,0.0,66.0,66.0,0.0,,0.0,,,drop,0,3
42918,56256.0,445.0,0.0,0.0,70.0,70.0,0.0,,0.0,1.0,0.0,drop,0,1
5343,50006.0,80.0,59669.0,80.0,2087.0,1159.0,928.0,,86.0,,4.0,allow,0,2
3809,9189.0,,,80.0,13456.0,880.0,12576.0,,16.0,9.0,12.0,allow,0,3
17332,11382.0,,,0.0,,66.0,0.0,1.0,,1.0,0.0,deny,0,4
39031,,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,,drop,0,3
36820,65067.0,53.0,28760.0,53.0,86.0,86.0,0.0,1.0,30.0,1.0,,allow,0,1
55336,,7000.0,,7000.0,3164.0,783.0,2381.0,15.0,16.0,7.0,,allow,0,3
38830,,443.0,55715.0,,4575.0,1668.0,2907.0,19.0,30.0,11.0,8.0,allow,0,2
